FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023-02-06,AS,1491,N261AS,PHL,DTW,1017,1017.0,0.0,1142,1132.0,-10.0,0,,0,85,75.0,53.0,637,0,0,0,0,0
2023-02-06,AS,2316,N564AS,PHL,SEA,735,736.0,1.0,950,1000.0,10.0,0,,0,135,144.0,125.0,1012,0,0,0,0,0
2023-02-06,AS,325,N564AS,SEA,DFW,1046,1043.0,-3.0,1400,1409.0,9.0,0,,0,194,206.0,182.0,1455,0,0,0,0,0
2023-02-06,AS,2066,N103AS,LAX,IAD,709,701.0,-8.0,1021,1026.0,5.0,0,,0,192,205.0,187.0,1440,0,0,0,0,0
2023-02-06,AS,1262,N103AS,IAD,LAX,1121,1124.0,3.0,1421,1441.0,20.0,0,,0,180,197.0,175.0,1350,20,0,0,0,0
2023-02-06,AS,933,N103AS,LAX,ATL,1539,1535.0,-4.0,1709,1715.0,6.0,0,,0,90,100.0,85.0,675,0,0,0,0,0
2023-02-06,AS,1071,N103AS,ATL,LGA,1815,1824.0,9.0,2036,2033.0,-3.0,0,,0,141,129.0,110.0,1057,0,0,0,0,0
2023-02-06,AS,2646,N839AS,SAN,BWI,723,718.0,-5.0,946,929.0,-17.0,0,,0,143,131.0,114.0,1072,0,0,0,0,0
2023-02-06,AS,2470,N839AS,BWI,TPA,1025,1036.0,11.0,1339,1359.0,20.0,0,,0,194,203.0,179.0,1455,0,0,20,0,0
2023-02-06,AS,1048,N996AS,ATL,DTW,603,611.0,8.0,753,758.0,5.0,0,,0,110,107.0,82.0,825,0,0,0,0,0
2023-02-06,AS,1987,N996AS,DTW,SEA,851,,,1119,,,1,C,0,148,,,1110,0,0,0,0,0
2023-02-06,AS,284,N836AS,MCO,BOS,755,827.0,32.0,1201,1247.0,46.0,0,,0,246,260.0,238.0,1845,46,0,0,0,0
2023-02-06,AS,2900,N836AS,BOS,DFW,1334,1404.0,30.0,1711,1752.0,41.0,0,,0,217,228.0,211.0,1627,0,0,0,0,41
2023-02-06,AS,1010,N836AS,DFW,IAD,1851,1911.0,20.0,2156,2216.0,20.0,0,,0,185,185.0,164.0,1387,0,0,0,0,20
2023-02-06,AS,1550,N836AS,IAD,SFO,2305,2308.0,3.0,134,149.0,15.0,0,,0,149,161.0,141.0,1117,0,0,15,0,0
2023-02-06,AS,864,N369AS,LAS,MCO,709,723.0,14.0,959,1006.0,7.0,0,,0,170,163.0,142.0,1275,0,0,0,0,0
2023-02-06,AS,2038,N369AS,MCO,LAX,1054,1110.0,16.0,1423,1439.0,16.0,0,,0,209,209.0,194.0,1567,0,0,16,0,0
2023-02-06,AS,825,N369AS,LAX,BOS,1536,1535.0,-1.0,1935,1951.0,16.0,0,,0,239,256.0,232.0,1792,0,0,16,0,0
2023-02-06,AS,1931,N369AS,BOS,IAD,2049,2127.0,38.0,2335,5.0,30.0,0,,0,166,158.0,139.0,1245,30,0,0,0,0
2023-02-06,AS,1125,N612AS,ORD,SAN,610,614.0,4.0,958,1014.0,16.0,0,,0,228,240.0,221.0,1710,0,0,16,0,0
2023-02-06,AS,300,N612AS,SAN,PHL,1105,1109.0,4.0,1244,1259.0,15.0,0,,0,99,110.0,86.0,742,0,0,15,0,0
2023-02-06,AS,2101,N880AS,BOS,ORD,719,751.0,32.0,940,1017.0,37.0,0,,0,141,146.0,126.0,1057,37,0,0,0,0
2023-02-06,AS,1574,N880AS,ORD,BOS,1102,1120.0,18.0,1500,1521.0,21.0,0,,0,238,241.0,223.0,1785,0,0,2,0,18
2023-02-06,AS,1500,N880AS,BOS,FLL,1607,1609.0,2.0,1825,1839.0,14.0,0,,0,138,150.0,132.0,1035,0,0,0,0,0
2023-02-06,AS,2663,N282AS,LGA,DTW,858,853.0,-5.0,1223,1216.0,-7.0,0,,0,205,203.0,180.0,1537,0,0,0,0,0
2023-02-06,AS,2258,N282AS,DTW,ATL,1304,1258.0,-6.0,1712,1711.0,-1.0,0,,0,248,253.0,234.0,1860,0,0,0,0,0
2023-02-06,AS,106,N282AS,ATL,MSP,1808,1833.0,25.0,1941,2009.0,28.0,0,,0,93,96.0,81.0,697,28,0,0,0,0
2023-02-06,AS,185,N619AS,SFO,IAD,809,802.0,-7.0,1141,1149.0,8.0,0,,0,212,227.0,210.0,1590,0,0,0,0,0
2023-02-06,AS,249,N619AS,IAD,MIA,1247,1243.0,-4.0,1613,1559.0,-14.0,0,,0,206,196.0,171.0,1545,0,0,0,0,0
2023-02-06,AS,711,N619AS,MIA,PHX,1654,1651.0,-3.0,1924,1913.0,-11.0,0,,0,150,142.0,117.0,1125,0,0,0,0,0
2023-02-06,AS,1023,N208AS,PHX,MSP,758,809.0,11.0,957,1007.0,10.0,0,,0,119,118.0,95.0,892,0,0,0,0,0
2023-02-06,AS,2830,N208AS,MSP,SFO,1100,1103.0,3.0,1258,1308.0,10.0,0,,0,118,125.0,100.0,885,0,0,0,0,0
2023-02-06,AS,1851,N991AS,DFW,SFO,624,623.0,-1.0,955,950.0,-5.0,0,,0,211,207.0,185.0,1582,0,0,0,0,0
2023-02-06,AS,2764,N991AS,SFO,ATL,1048,1054.0,6.0,1345,1348.0,3.0,0,,0,177,174.0,153.0,1327,0,0,0,0,0
2023-02-06,AS,1894,N991AS,ATL,ORD,1436,1440.0,4.0,1630,1647.0,17.0,0,,0,114,127.0,104.0,855,0,0,17,0,0
2023-02-06,AS,558,N991AS,ORD,MCO,1737,1738.0,1.0,1947,1940.0,-7.0,0,,0,130,122.0,100.0,975,0,0,0,0,0
2023-02-06,AS,1935,N740AS,MSP,IAD,815,828.0,13.0,1029,1046.0,17.0,0,,0,134,138.0,117.0,1005,17,0,0,0,0
2023-02-06,AS,2922,N740AS,IAD,LAX,1144,1152.0,8.0,1407,1418.0,11.0,0,,0,143,146.0,126.0,1072,0,0,0,0,0
2023-02-06,AS,1141,N405AS,PHX,BOS,646,651.0,5.0,1005,1028.0,23.0,0,,0,199,217.0,195.0,1492,23,0,0,0,0
2023-02-06,AS,1787,N405AS,BOS,EWR,1114,1137.0,23.0,1449,1513.0,24.0,0,,0,215,216.0,200.0,1612,0,0,24,0,0
2023-02-06,NK,480,N961NK,SAN,EWR,754,823.0,29.0,1209,1254.0,45.0,0,,0,255,271.0,254.0,1912,45,0,0,0,0
2023-02-06,NK,1960,N961NK,EWR,LGA,1351,1413.0,22.0,1513,1549.0,36.0,0,,0,82,96.0,75.0,615,0,0,0,0,36
2023-02-06,NK,1667,N961NK,LGA,PHX,1648,1702.0,14.0,1924,1939.0,15.0,0,,0,156,157.0,141.0,1170,0,0,0,0,14
2023-02-06,NK,1821,N754NK,SLC,EWR,703,708.0,5.0,911,924.0,13.0,0,,0,128,136.0,118.0,960,0,0,0,0,0
2023-02-06,NK,1105,N754NK,EWR,SAN,1019,1020.0,1.0,1143,1154.0,11.0,0,,0,84,94.0,76.0,630,0,0,0,0,0
2023-02-06,NK,1475,N754NK,SAN,BWI,1240,1244.0,4.0,1622,1614.0,-8.0,0,,0,222,210.0,186.0,1665,0,0,0,0,0
2023-02-06,NK,1042,N754NK,BWI,JFK,1659,1659.0,0.0,1909,1914.0,5.0,0,,0,130,135.0,119.0,975,0,0,0,0,0
2023-02-06,NK,2682,N619NK,PHL,MSP,823,824.0,1.0,1049,1047.0,-2.0,0,,0,146,143.0,119.0,1095,0,0,0,0,0
2023-02-06,NK,1366,N619NK,MSP,TPA,1142,1142.0,0.0,1401,1358.0,-3.0,0,,0,139,136.0,116.0,1042,0,0,0,0,0
2023-02-06,NK,2371,N619NK,TPA,CLT,1456,1533.0,37.0,1713,1757.0,44.0,0,,0,137,144.0,124.0,1027,0,0,44,0,0
2023-02-06,NK,2089,N619NK,CLT,ORD,1844,1910.0,26.0,2015,2032.0,17.0,0,,0,91,82.0,64.0,682,0,0,0,0,17
2023-02-06,NK,1765,N723NK,LAS,ATL,803,801.0,-2.0,934,943.0,9.0,0,,0,91,102.0,78.0,682,0,0,0,0,0
2023-02-06,NK,955,N723NK,ATL,PHL,1031,1031.0,0.0,1416,1410.0,-6.0,0,,0,225,219.0,194.0,1687,0,0,0,0,0
2023-02-06,NK,1191,N303NK,SAN,MSP,851,848.0,-3.0,1052,1042.0,-10.0,0,,0,121,114.0,99.0,907,0,0,0,0,0
2023-02-06,NK,885,N303NK,MSP,SAN,1127,,,1531,,,1,C,0,244,,,1830,0,0,0,0,0
2023-02-06,NK,2172,N256NK,CLT,LGA,809,805.0,-4.0,1149,1155.0,6.0,0,,0,220,230.0,213.0,1650,0,0,0,0,0
2023-02-06,NK,1799,N256NK,LGA,BWI,1240,1335.0,55.0,1604,1654.0,50.0,0,,0,204,199.0,181.0,1530,50,0,0,0,0
2023-02-06,NK,2129,N256NK,BWI,TPA,1751,1807.0,16.0,1955,1959.0,4.0,0,,0,124,112.0,91.0,930,0,0,0,0,0
2023-02-06,NK,599,N256NK,TPA,IAD,2049,2041.0,-8.0,2222,2215.0,-7.0,0,,0,93,94.0,70.0,697,0,0,0,0,0
2023-02-06,NK,1199,N482NK,CLT,IAD,712,731.0,19.0,840,905.0,25.0,0,,0,88,94.0,74.0,660,25,0,0,0,0
2023-02-06,NK,1919,N482NK,IAD,MCO,954,1001.0,7.0,1113,1113.0,0.0,0,,0,79,72.0,53.0,592,0,0,0,0,0
2023-02-06,NK,1201,N482NK,MCO,FLL,1159,1204.0,5.0,1319,1314.0,-5.0,0,,0,80,70.0,51.0,600,0,0,0,0,0
2023-02-06,NK,1745,N880NK,PHX,JFK,704,700.0,-4.0,1028,1023.0,-5.0,0,,0,204,203.0,186.0,1530,0,0,0,0,0
2023-02-06,NK,1896,N880NK,JFK,LAX,1117,1111.0,-6.0,1520,1523.0,3.0,0,,0,243,252.0,237.0,1822,0,0,0,0,0
2023-02-06,NK,1078,N880NK,LAX,BWI,1615,1615.0,0.0,1734,1741.0,7.0,0,,0,79,86.0,68.0,592,0,0,0,0,0
2023-02-06,NK,973,N880NK,BWI,MSP,1839,1837.0,-2.0,2020,2022.0,2.0,0,,0,101,105.0,83.0,757,0,0,0,0,0
2023-02-06,NK,1109,N265NK,CLT,PHX,802,807.0,5.0,1116,1139.0,23.0,0,,0,194,212.0,188.0,1455,0,0,0,23,0
2023-02-06,NK,1656,N265NK,PHX,LAX,1230,1236.0,6.0,1606,1612.0,6.0,0,,0,216,216.0,196.0,1620,0,0,0,0,0
2023-02-06,NK,1436,N265NK,LAX,SLC,1706,1724.0,18.0,2040,2048.0,8.0,0,,0,214,204.0,186.0,1605,0,0,0,0,0
2023-02-06,NK,617,N265NK,SLC,JFK,2137,2130.0,-7.0,141,150.0,9.0,0,,0,244,260.0,242.0,1830,0,0,0,0,0
2023-02-06,NK,1951,N652NK,SAN,BWI,852,845.0,-7.0,1122,1129.0,7.0,0,,0,150,164.0,145.0,1125,0,0,0,0,0
2023-02-06,NK,2663,N652NK,BWI,DFW,1228,1231.0,3.0,1414,1412.0,-2.0,0,,0,106,101.0,84.0,795,0,0,0,0,0
2023-02-06,NK,2821,N652NK,DFW,EWR,1507,1522.0,15.0,1725,1750.0,25.0,0,,0,138,148.0,127.0,1035,0,0,0,25,0
2023-02-06,NK,1268,N897NK,FLL,SEA,718,714.0,-4.0,1108,1101.0,-7.0,0,,0,230,227.0,208.0,1725,0,0,0,0,0
2023-02-06,NK,2902,N897NK,SEA,MIA,1148,1205.0,17.0,1511,1520.0,9.0,0,,0,203,195.0,179.0,1522,0,0,0,0,0
2023-02-06,NK,1376,N643NK,DTW,DFW,712,710.0,-2.0,1009,1025.0,16.0,0,,0,177,195.0,180.0,1327,0,0,16,0,0
2023-02-06,NK,2419,N643NK,DFW,DTW,1114,,,1321,,,1,A,0,127,,,952,0,0,0,0,0
2023-02-06,NK,1324,N100NK,SLC,DFW,735,740.0,5.0,1142,1202.0,20.0,0,,0,247,262.0,238.0,1852,0,0,20,0,0
2023-02-06,NK,2710,N100NK,DFW,SFO,1254,1257.0,3.0,1635,1627.0,-8.0,0,,0,221,210.0,189.0,1657,0,0,0,0,0
2023-02-06,NK,386,N713NK,DTW,DEN,702,703.0,1.0,931,933.0,2.0,0,,0,149,150.0,133.0,1117,0,0,0,0,0
2023-02-06,NK,311,N713NK,DEN,MCO,1033,1032.0,-1.0,1304,1254.0,-10.0,0,,0,151,142.0,124.0,1132,0,0,0,0,0
2023-02-06,NK,2701,N431NK,ATL,ORD,754,801.0,7.0,1114,1139.0,25.0,0,,0,200,218.0,200.0,1500,0,0,25,0,0
2023-02-06,NK,1682,N431NK,ORD,PHX,1227,1227.0,0.0,1635,1635.0,0.0,0,,0,248,248.0,232.0,1860,0,0,0,0,0
2023-02-06,NK,165,N600NK,DEN,SEA,657,659.0,2.0,1044,1050.0,6.0,0,,0,227,231.0,208.0,1702,0,0,0,0,0
2023-02-06,NK,705,N600NK,SEA,JFK,1135,1135.0,0.0,1504,1454.0,-10.0,0,,0,209,199.0,175.0,1567,0,0,0,0,0
2023-02-06,NK,210,N600NK,JFK,SAN,1541,1541.0,0.0,1853,1848.0,-5.0,0,,0,192,187.0,165.0,1440,0,0,0,0,0
2023-02-06,NK,2070,N600NK,SAN,MCO,1940,1937.0,-3.0,2350,2342.0,-8.0,0,,0,250,245.0,222.0,1875,0,0,0,0,0
2023-02-06,NK,2634,N119NK,DTW,PHL,749,744.0,-5.0,1034,1040.0,6.0,0,,0,165,176.0,151.0,1237,0,0,0,0,0
2023-02-06,NK,920,N119NK,PHL,SFO,1127,1127.0,0.0,1511,1506.0,-5.0,0,,0,224,219.0,195.0,1680,0,0,0,0,0
2023-02-06,NK,486,N214NK,DTW,MIA,800,757.0,-3.0,1127,1131.0,4.0,0,,0,207,214.0,199.0,1552,0,0,0,0,0
2023-02-06,NK,339,N214NK,MIA,SEA,1230,1228.0,-2.0,1510,1502.0,-8.0,0,,0,160,154.0,132.0,1200,0,0,0,0,0
2023-02-06,NK,789,N214NK,SEA,MCO,1548,1540.0,-8.0,1728,1730.0,2.0,0,,0,100,110.0,91.0,750,0,0,0,0,0
2023-02-06,NK,173,N214NK,MCO,PHX,1821,1847.0,26.0,2103,2136.0,33.0,0,,0,162,169.0,151.0,1215,0,0,33,0,0
2023-02-06,NK,542,N471NK,DEN,SEA,847,848.0,1.0,1303,1318.0,15.0,0,,0,256,270.0,247.0,1920,0,0,15,0,0
2023-02-06,NK,381,N471NK,SEA,DFW,1405,1405.0,0.0,1630,1627.0,-3.0,0,,0,145,142.0,126.0,1087,0,0,0,0,0
2023-02-06,NK,2952,N471NK,DFW,ATL,1715,1708.0,-7.0,2053,2102.0,9.0,0,,0,218,234.0,213.0,1635,0,0,0,0,0
2023-02-06,NK,1569,N999NK,LGA,SAN,618,623.0,5.0,850,901.0,11.0,0,,0,152,158.0,135.0,1140,0,0,0,0,0
2023-02-06,NK,1850,N999NK,SAN,FLL,952,949.0,-3.0,1355,1348.0,-7.0,0,,0,243,239.0,218.0,1822,0,0,0,0,0
2023-02-06,NK,506,N999NK,FLL,ATL,1433,1440.0,7.0,1607,1607.0,0.0,0,,0,94,87.0,67.0,705,0,0,0,0,0
2023-02-06,NK,2250,N951NK,LAX,FLL,728,724.0,-4.0,1140,1146.0,6.0,0,,0,252,262.0,243.0,1890,0,0,0,0,0
2023-02-06,NK,2565,N951NK,FLL,EWR,1238,1230.0,-8.0,1549,1545.0,-4.0,0,,0,191,195.0,175.0,1432,0,0,0,0,0
2023-02-06,NK,2114,N951NK,EWR,TPA,1643,1714.0,31.0,1915,1952.0,37.0,0,,0,152,158.0,143.0,1140,37,0,0,0,0
2023-02-06,NK,1163,N951NK,TPA,CLT,2041,2103.0,22.0,1,19.0,18.0,0,,0,200,196.0,179.0,1500,0,0,9,0,9
2023-02-06,NK,480,N926NK,DEN,LGA,711,723.0,12.0,1053,1059.0,6.0,0,,0,222,216.0,196.0,1665,0,0,0,0,0
2023-02-06,NK,1363,N926NK,LGA,DTW,1147,1141.0,-6.0,1550,1535.0,-15.0,0,,0,243,234.0,211.0,1822,0,0,0,0,0
2023-02-06,NK,666,N926NK,DTW,DEN,1622,1636.0,14.0,1926,1933.0,7.0,0,,0,184,177.0,159.0,1380,0,0,0,0,0
2023-02-06,NK,2410,N414NK,PHX,DEN,650,652.0,2.0,829,828.0,-1.0,0,,0,99,96.0,75.0,742,0,0,0,0,0
2023-02-06,NK,2486,N414NK,DEN,SFO,916,919.0,3.0,1121,1129.0,8.0,0,,0,125,130.0,109.0,937,0,0,0,0,0
2023-02-06,NK,1786,N345NK,LAX,IAD,834,858.0,24.0,1134,1209.0,35.0,0,,0,180,191.0,170.0,1350,35,0,0,0,0
2023-02-06,NK,700,N345NK,IAD,EWR,1300,1305.0,5.0,1538,1600.0,22.0,0,,0,158,175.0,153.0,1185,0,0,0,0,22
2023-02-06,NK,2969,N345NK,EWR,BOS,1654,1659.0,5.0,2043,2046.0,3.0,0,,0,229,227.0,208.0,1717,0,0,0,0,0
2023-02-06,NK,655,N345NK,BOS,MSP,2131,2137.0,6.0,48,103.0,15.0,0,,0,197,206.0,185.0,1477,15,0,0,0,0
2023-02-06,NK,1716,N159NK,SAN,DFW,700,704.0,4.0,910,925.0,15.0,0,,0,130,141.0,120.0,975,0,0,15,0,0
2023-02-06,NK,1775,N159NK,DFW,MSP,1020,1025.0,5.0,1143,1155.0,12.0,0,,0,83,90.0,67.0,622,0,0,0,0,0
2023-02-06,NK,628,N159NK,MSP,IAD,1248,1248.0,0.0,1600,1606.0,6.0,0,,0,192,198.0,173.0,1440,0,0,0,0,0
2023-02-06,NK,554,N346NK,MIA,SAN,725,727.0,2.0,1004,1024.0,20.0,0,,0,159,177.0,159.0,1192,20,0,0,0,0
2023-02-06,NK,2626,N346NK,SAN,DFW,1111,1103.0,-8.0,1334,1330.0,-4.0,0,,0,143,147.0,129.0,1072,0,0,0,0,0
2023-02-06,NK,1261,N346NK,DFW,SLC,1426,1442.0,16.0,1758,1830.0,32.0,0,,0,212,228.0,213.0,1590,32,0,0,0,0
2023-02-06,NK,2406,N999NK,FLL,PHX,827,834.0,7.0,953,1000.0,7.0,0,,0,86,86.0,67.0,645,0,0,0,0,0
2023-02-06,NK,1248,N999NK,PHX,SEA,1055,1106.0,11.0,1512,1517.0,5.0,0,,0,257,251.0,232.0,1927,0,0,0,0,0
2023-02-06,NK,1611,N999NK,SEA,MIA,1613,1618.0,5.0,1919,1932.0,13.0,0,,0,186,194.0,173.0,1395,0,0,0,0,0
2023-02-06,NK,552,N680NK,LGA,PHL,651,652.0,1.0,1008,1003.0,-5.0,0,,0,197,191.0,175.0,1477,0,0,0,0,0
2023-02-06,NK,174,N680NK,PHL,EWR,1053,1113.0,20.0,1344,1419.0,35.0,0,,0,171,186.0,167.0,1282,0,0,35,0,0
2023-02-06,NK,2363,N680NK,EWR,IAD,1516,1538.0,22.0,1637,1651.0,14.0,0,,0,81,73.0,54.0,607,0,0,0,0,0
2023-02-06,NK,1868,N680NK,IAD,ORD,1748,1743.0,-5.0,2040,2037.0,-3.0,0,,0,172,174.0,154.0,1290,0,0,0,0,0
2023-02-06,NK,2719,N180NK,SEA,FLL,837,856.0,19.0,1229,1250.0,21.0,0,,0,232,234.0,219.0,1740,0,0,21,0,0
2023-02-06,NK,1155,N180NK,FLL,ATL,1339,1341.0,2.0,1715,1728.0,13.0,0,,0,216,227.0,207.0,1620,0,0,0,0,0
2023-02-06,NK,1900,N187NK,DEN,ATL,732,726.0,-6.0,1031,1023.0,-8.0,0,,0,179,177.0,159.0,1342,0,0,0,0,0
2023-02-06,NK,2089,N187NK,ATL,JFK,1120,1115.0,-5.0,1535,1518.0,-17.0,0,,0,255,243.0,226.0,1912,0,0,0,0,0
2023-02-06,NK,2982,N187NK,JFK,MCO,1612,1627.0,15.0,1945,2013.0,28.0,0,,0,213,226.0,210.0,1597,28,0,0,0,0
2023-02-06,NK,430,N187NK,MCO,DEN,2113,2151.0,38.0,2345,12.0,27.0,0,,0,152,141.0,117.0,1140,18,0,0,0,8
2023-02-06,NK,1493,N849NK,LAX,CLT,830,827.0,-3.0,1044,1048.0,4.0,0,,0,134,141.0,116.0,1005,0,0,0,0,0
2023-02-06,NK,1961,N849NK,CLT,SEA,1133,1157.0,24.0,1257,1334.0,37.0,0,,0,84,97.0,77.0,630,0,0,37,0,0
2023-02-06,NK,2691,N597NK,ATL,DFW,725,721.0,-4.0,1114,1104.0,-10.0,0,,0,229,223.0,198.0,1717,0,0,0,0,0
2023-02-06,NK,2520,N597NK,DFW,ORD,1202,1159.0,-3.0,1437,1448.0,11.0,0,,0,155,169.0,148.0,1162,0,0,0,0,0
2023-02-06,NK,2894,N597NK,ORD,MCO,1546,1547.0,1.0,1835,1853.0,18.0,0,,0,169,186.0,164.0,1267,0,0,18,0,0
2023-02-06,NK,2552,N935NK,BOS,BWI,729,744.0,15.0,1053,1122.0,29.0,0,,0,204,218.0,203.0,1530,29,0,0,0,0
2023-02-06,NK,199,N935NK,BWI,MCO,1216,1243.0,27.0,1425,1454.0,29.0,0,,0,129,131.0,111.0,967,23,0,0,0,5
2023-02-06,NK,794,N935NK,MCO,DEN,1554,1642.0,48.0,2011,2109.0,58.0,0,,0,257,267.0,246.0,1927,0,0,49,0,8
2023-02-06,NK,1602,N935NK,DEN,CLT,2208,2259.0,51.0,52,147.0,55.0,0,,0,164,168.0,146.0,1230,11,0,0,0,43
2023-02-06,NK,568,N170NK,SLC,MSP,804,757.0,-7.0,1207,1212.0,5.0,0,,0,243,255.0,237.0,1822,0,0,0,0,0
2023-02-06,NK,1194,N170NK,MSP,SAN,1309,1305.0,-4.0,1536,1538.0,2.0,0,,0,147,153.0,135.0,1102,0,0,0,0,0
2023-02-06,NK,1673,N170NK,SAN,SLC,1631,1633.0,2.0,1834,1852.0,18.0,0,,0,123,139.0,124.0,922,0,0,18,0,0
2023-02-06,NK,2358,N170NK,SLC,PHX,1947,1940.0,-7.0,2209,2216.0,7.0,0,,0,142,156.0,132.0,1065,0,0,0,0,0
2023-02-06,NK,1539,N878NK,LGA,DEN,713,718.0,5.0,1117,1134.0,17.0,0,,0,244,256.0,241.0,1830,0,0,17,0,0
2023-02-06,NK,1406,N878NK,DEN,SLC,1227,1224.0,-3.0,1352,1342.0,-10.0,0,,0,85,78.0,59.0,637,0,0,0,0,0
2023-02-06,F9,139,N645F9,MCO,ATL,620,616.0,-4.0,934,940.0,6.0,0,,0,194,204.0,181.0,1455,0,0,0,0,0
2023-02-06,F9,123,N645F9,ATL,CLT,1028,1026.0,-2.0,1252,1306.0,14.0,0,,0,144,160.0,135.0,1080,0,0,0,0,0
2023-02-06,F9,2704,N645F9,CLT,ORD,1400,1358.0,-2.0,1552,1605.0,13.0,0,,0,112,127.0,112.0,840,0,0,0,0,0
2023-02-06,F9,2365,N884F9,MSP,CLT,800,757.0,-3.0,950,936.0,-14.0,0,,0,110,99.0,81.0,825,0,0,0,0,0
2023-02-06,F9,759,N884F9,CLT,SFO,1036,1031.0,-5.0,1353,1355.0,2.0,0,,0,197,204.0,180.0,1477,0,0,0,0,0
2023-02-06,F9,738,N884F9,SFO,PHX,1448,1447.0,-1.0,1621,1611.0,-10.0,0,,0,93,84.0,68.0,697,0,0,0,0,0
2023-02-06,F9,1084,N884F9,PHX,FLL,1656,1706.0,10.0,1842,1905.0,23.0,0,,0,106,119.0,97.0,795,23,0,0,0,0
2023-02-06,F9,763,N228F9,CLT,SEA,900,900.0,0.0,1130,1122.0,-8.0,0,,0,150,142.0,120.0,1125,0,0,0,0,0
2023-02-06,F9,2499,N228F9,SEA,CLT,1218,1210.0,-8.0,1450,1457.0,7.0,0,,0,152,167.0,148.0,1140,0,0,0,0,0
2023-02-06,F9,1846,N231F9,DEN,LAX,738,741.0,3.0,1051,1052.0,1.0,0,,0,193,191.0,175.0,1447,0,0,0,0,0
2023-02-06,F9,1123,N231F9,LAX,MIA,1141,1139.0,-2.0,1447,1443.0,-4.0,0,,0,186,184.0,161.0,1395,0,0,0,0,0
2023-02-06,F9,1277,N231F9,MIA,MCO,1537,1542.0,5.0,1738,1801.0,23.0,0,,0,121,139.0,118.0,907,0,0,23,0,0
2023-02-06,F9,2961,N231F9,MCO,LAX,1858,1906.0,8.0,2127,2145.0,18.0,0,,0,149,159.0,142.0,1117,0,0,0,0,18
2023-02-06,F9,2210,N775F9,BWI,DFW,610,609.0,-1.0,945,937.0,-8.0,0,,0,215,208.0,184.0,1612,0,0,0,0,0
2023-02-06,F9,2923,N775F9,DFW,LGA,1023,1051.0,28.0,1216,1246.0,30.0,0,,0,113,115.0,96.0,847,0,0,30,0,0
2023-02-06,F9,2526,N775F9,LGA,ORD,1334,1405.0,31.0,1630,1649.0,19.0,0,,0,176,164.0,143.0,1320,10,0,0,0,8
2023-02-06,F9,1749,N775F9,ORD,LAS,1735,1730.0,-5.0,2125,2128.0,3.0,0,,0,230,238.0,223.0,1725,0,0,0,0,0
2023-02-06,F9,1035,N586F9,PHX,LAX,628,629.0,1.0,937,942.0,5.0,0,,0,189,193.0,171.0,1417,0,0,0,0,0
2023-02-06,F9,466,N586F9,LAX,SFO,1034,1039.0,5.0,1352,1347.0,-5.0,0,,0,198,188.0,165.0,1485,0,0,0,0,0
2023-02-06,F9,1968,N586F9,SFO,SAN,1437,1434.0,-3.0,1648,1652.0,4.0,0,,0,131,138.0,123.0,982,0,0,0,0,0
2023-02-06,F9,313,N662F9,MSP,BOS,758,842.0,44.0,949,1026.0,37.0,0,,0,111,104.0,89.0,832,37,0,0,0,0
2023-02-06,F9,2895,N662F9,BOS,DEN,1119,1130.0,11.0,1243,1259.0,16.0,0,,0,84,89.0,65.0,630,0,0,0,0,16
2023-02-06,F9,729,N662F9,DEN,JFK,1356,1350.0,-6.0,1657,1642.0,-15.0,0,,0,181,172.0,151.0,1357,0,0,0,0,0
2023-02-06,F9,445,N662F9,JFK,SEA,1738,1733.0,-5.0,2030,2041.0,11.0,0,,0,172,188.0,166.0,1290,0,0,0,0,0
2023-02-06,F9,1417,N269F9,JFK,FLL,624,626.0,2.0,1033,1043.0,10.0,0,,0,249,257.0,234.0,1867,0,0,0,0,0
2023-02-06,F9,1412,N269F9,FLL,JFK,1141,1136.0,-5.0,1421,1420.0,-1.0,0,,0,160,164.0,148.0,1200,0,0,0,0,0
2023-02-06,F9,1189,N371F9,DFW,MCO,712,739.0,27.0,1115,1156.0,41.0,0,,0,243,257.0,236.0,1822,41,0,0,0,0
2023-02-06,F9,2721,N371F9,MCO,SLC,1250,1342.0,52.0,1549,1643.0,54.0,0,,0,179,181.0,162.0,1342,29,0,0,0,24
2023-02-06,F9,929,N371F9,SLC,MSP,1734,1758.0,24.0,2104,2135.0,31.0,0,,0,210,217.0,194.0,1575,0,0,0,0,31
2023-02-06,F9,1283,N640F9,BOS,EWR,813,806.0,-7.0,1005,1010.0,5.0,0,,0,112,124.0,103.0,840,0,0,0,0,0
2023-02-06,F9,2355,N640F9,EWR,DFW,1102,1056.0,-6.0,1242,1251.0,9.0,0,,0,100,115.0,94.0,750,0,0,0,0,0
2023-02-06,F9,1410,N640F9,DFW,IAD,1338,1343.0,5.0,1555,1605.0,10.0,0,,0,137,142.0,126.0,1027,0,0,0,0,0
2023-02-06,F9,1478,N993F9,CLT,FLL,739,741.0,2.0,1123,1133.0,10.0,0,,0,224,232.0,214.0,1680,0,0,0,0,0
